dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates
jena_weather/H/short,TimeTron-v2-33M,1199.701963241437,1199.701963241437,8.984033162332915,0.5411756544463394,1.5899653235869151,0.6141557303088451,4.813406627946494,34.63671409417234,0.212320827596229,0.0550715449217346,0.0446676694155737,Nature,21
jena_weather/H/medium,TimeTron-v2-33M,1633.3838293650797,1633.3838293650797,11.545520213293653,0.8423404648390338,2.8865114449375113,0.6809031653025793,9.070069493842524,40.415143564820845,0.2473074312239184,0.0706490858188823,0.0580968310044218,Nature,21
jena_weather/H/long,TimeTron-v2-33M,1196.515873015873,1196.515873015873,12.148456101190476,1.0240500618077049,2.882397952759871,0.657022724454365,16.184287220447,34.59069055419208,0.2082742810502987,0.0731471653155511,0.0618305671040428,Nature,21
m4_monthly/M/short,TimeTron-v2-33M,1908314.2554444445,1908314.2554444445,561.6873668981482,0.9557448071829152,0.1569024589679859,0.130568231900533,7.934129578024344,1381.417480504878,0.2871059771778022,0.1167379178398561,0.0935745260059555,Econ/Fin,1
hierarchical_sales/D/short,TimeTron-v2-33M,30.1298418768086,30.1298418768086,2.333401747881356,0.7503448683624596,0.6404265107711385,1.0862491602935098,7.202072463023026,5.489065665193722,1.683984558346157,0.715861815384469,0.583622752136203,Sales,1
m4_hourly/H/short,TimeTron-v2-33M,685281.5974235105,685281.5974235105,210.77577747584544,1.1031086366965892,0.1150856570921082,0.1082585284099486,24.19625702103793,827.8173696072766,0.1130153431301189,0.0287755460195901,0.0251455771273511,Econ/Fin,1
m4_yearly/A/short,TimeTron-v2-33M,3594296.0624474045,3594296.0624474045,915.4947640085894,3.4231836274618535,0.178104983892358,0.1536899038740833,31.17078899626921,1895.8628807082553,0.3040104008977197,0.1468038290417079,0.1183100830244942,Econ/Fin,1
hierarchical_sales/W/short,TimeTron-v2-33M,483.6865730932203,483.6865730932203,9.09037651449947,0.7353939183747501,0.5282679919091651,0.4681441096936242,6.691019418601793,21.99287550760974,1.009703672069916,0.4173436322145488,0.3532952066098958,Sales,1
kdd_cup_2018/H/short,TimeTron-v2-33M,4259.035931336197,4259.035931336197,22.183533911748057,0.9330613507973275,0.904529729892268,0.4866691503283613,7.549209672484261,65.26128968489817,1.366036990727736,0.4643415423572821,0.3740733885446834,Nature,1
kdd_cup_2018/H/medium,TimeTron-v2-33M,5181.063323577293,5181.063323577293,25.800004826826623,1.0693786593853554,1.001936864458849,0.5725511122544352,13.02182780897339,71.97960352472978,1.5066634629076956,0.5400408270110403,0.4485085555496209,Nature,1
kdd_cup_2018/H/long,TimeTron-v2-33M,3987.399370755971,3987.399370755971,23.717143384442323,1.0111767484474288,1.0197800990360104,0.5997961841095377,15.277030597942176,63.145857906564,1.4816569922308815,0.5565000222706372,0.4780281329706384,Nature,1
sz_taxi/15T/short,TimeTron-v2-33M,17.465227995745575,17.465227995745575,2.8107664972288995,0.5608097051373252,1347438975473.752,0.4022319174220419,4.120360863303886,4.179142016699789,0.3907676520115341,0.262818688641306,0.2074312155513682,Transport,1
sz_taxi/15T/medium,TimeTron-v2-33M,17.036907385149572,17.036907385149572,2.8210557725694443,0.5492299800126319,12427031760132.814,0.4118062076405582,6.265977546058238,4.127578876914355,0.3841401099941864,0.2625463272999124,0.2151647291958321,Transport,1
sz_taxi/15T/long,TimeTron-v2-33M,16.019083867521367,16.019083867521367,2.734242565883191,0.515921741945987,8100707226050.443,0.4004795867832977,7.951909501922769,4.002384772547658,0.3704536050301774,0.2530766213448382,0.2169588095135113,Transport,1
solar/10T/short,TimeTron-v2-33M,31.00848587667275,31.00848587667275,2.868869040830292,1.2593578374526235,6.612096596915852,1.5710907799194038,8.032930284337072,5.568526364907752,1.619883716517713,0.8345536932983104,0.6430746612258154,Energy,1
solar/10T/medium,TimeTron-v2-33M,51.26058808891838,51.26058808891838,3.8030058511667777,1.6492573662459555,3.236224299761621,1.6290907678621542,13.471872687664495,7.1596499976548005,1.5887547069407746,0.8439020690318162,0.6972475910796475,Energy,1
solar/10T/long,TimeTron-v2-33M,58.21633116636253,58.21633116636253,4.165829777156833,1.8140158841554672,2.01724133506689,1.685170741041592,11.931839350309946,7.629962723785912,1.649094210892775,0.9003773698209266,0.6987511382871364,Energy,1
