dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates
kdd_cup_2018/H/medium,tafsut,5392.459654311453,5392.459654311453,25.991868991149357,1.0730214447237496,0.8645694585858674,0.5925458987331774,9.515768653117833,73.43336880677239,1.5370934031524315,0.5440568914525047,0.4406454688963237,Nature,1
kdd_cup_2018/H/short,tafsut,4708.990552583888,4708.990552583888,22.881852448298105,0.9549055024661298,0.8064805996743571,0.5160132372977669,8.056123197101558,68.62208502066873,1.436384519868404,0.4789586127082683,0.3867236602083557,Nature,1
loop_seattle/5T/long,tafsut,75.90020410503382,75.90020410503382,4.815677674578604,0.7624595393583635,0.1413796708376333,0.10999243026889118,6.453213844236254,8.71207231977753,0.15403119691130632,0.08514215320165526,0.06839977705005401,Transport,1
loop_seattle/5T/medium,tafsut,65.33813209494323,65.33813209494323,4.557361326109391,0.7252565898727406,0.13680311330946854,0.10470903678083075,5.702775065606606,8.083200609594149,0.1438167801826345,0.08108484048657333,0.06467707918884523,Transport,1
loop_seattle/5T/short,tafsut,43.09046697626419,43.09046697626419,3.5013665828173375,0.5556691310817433,0.09034197702004322,0.07509153383804179,4.215555675262034,6.564332942216154,0.11256380698661785,0.06004070111723873,0.04743259543184493,Transport,1
loop_seattle/D/short,tafsut,18.958449432404542,18.958449432404542,2.94679477876677,0.890287781963586,0.05445307209026703,0.05436817716395769,9.184821649407077,4.354130157954002,0.07781412929437594,0.05266316384687454,0.043600321013727086,Transport,1
loop_seattle/H/long,tafsut,61.25043859649123,61.25043859649123,4.239320766683867,0.885400777729597,0.13501843274316305,0.09920094545493637,8.33022178920047,7.826265942101075,0.1398658502656783,0.07576233774417382,0.061882270808410626,Transport,1
loop_seattle/H/medium,tafsut,66.73466202270382,66.73466202270382,4.453004466589268,0.9120404282876382,0.12182754500854619,0.10236166372387771,8.578969202061645,8.169128596288823,0.1443884172003431,0.07870634659968206,0.06449546768299975,Transport,1
loop_seattle/H/short,tafsut,60.10730677312476,60.10730677312476,4.134401224132312,0.8384518728893255,0.11741125910630873,0.09554676944574575,8.868621838142365,7.7528902206289985,0.13723405535450217,0.07318311369102079,0.060329295111208575,Transport,1
m4_daily/D/short,tafsut,355258.8889114198,355258.8889114198,179.982932846666,3.3118094537382796,0.03970347949855732,0.030157644181669073,28.02053192992654,596.0359795443726,0.09207109167794825,0.027802390592693613,0.0218188331375158,Econ/Fin,1
m4_hourly/H/short,tafsut,754381.5523349437,754381.5523349437,182.95125050322062,0.8895347826409209,0.0911803990362539,0.08336871603260869,9.7037423559495,868.5514103004748,0.11857643879570272,0.02497688392491066,0.02019593213182118,Econ/Fin,1
m4_monthly/M/short,tafsut,1822510.610962963,1822510.610962963,552.8865555555556,0.9294429055686821,0.15713018572771992,0.13028673412181713,7.65129405666808,1350.0039299805624,0.2805771737353064,0.1149088115293559,0.09182459365880069,Econ/Fin,1
m4_quarterly/Q/short,tafsut,1801518.2933333332,1801518.2933333332,557.5015416666666,1.1589545016141325,0.11315147908528646,0.10106582387288411,9.142760831352176,1342.2065017475265,0.22466174348031356,0.09331594518483104,0.07435874451017227,Econ/Fin,1
m4_weekly/W/short,tafsut,245336.75251767732,245336.75251767732,252.91525605313907,2.034857245820265,0.06036280829619871,0.06003456941273168,14.3815683508042,495.31480143205624,0.09023868075948205,0.04607724013939554,0.03646037893941169,Econ/Fin,1
m4_yearly/A/short,tafsut,3450455.8516583964,3450455.8516583964,874.3865238965788,3.2777838774992456,0.16467981213137678,0.14354039796572574,31.6023859465428,1857.540269188907,0.29786519735322814,0.14021193447245292,0.11420353372100406,Econ/Fin,1
m_dense/D/short,tafsut,7931.968888888889,7931.968888888889,45.70764467592593,0.6821411789234565,0.12148319411224749,0.09955763075086806,7.286085008058306,89.06160165238938,0.15417880639688095,0.07912669398033384,0.06430522648622863,Transport,1
m_dense/H/long,tafsut,35184.39506172839,35184.39506172839,80.11685185185185,0.69043123880064,0.2506161151225657,0.19178828486689814,7.4168318780018785,187.5750384825454,0.32472012024608754,0.13869411397984152,0.11499805087399044,Transport,1
m_dense/H/medium,tafsut,36448.22,36448.22,79.844296875,0.6908314882542944,0.25789966999250924,0.1923806423611111,8.077205598980317,190.91416919652664,0.33216653495943665,0.1389189893073889,0.11629401123593554,Transport,1
m_dense/H/short,tafsut,43880.91111111111,43880.91111111111,88.55078125,0.7906339527958582,0.29095413445279267,0.21377492268880208,9.848113327156513,209.47771029661155,0.3715612595664702,0.15706702049710722,0.13202864549505378,Transport,1
restaurant/D/short,tafsut,136.0632880358644,136.0632880358644,6.976520179555431,0.6702175397541312,0.6467269878934342,0.387885298461287,4.554238730380313,11.664616926237414,0.5368326975913139,0.32107562309798493,0.25208056508576787,Sales,1
saugeen/D/short,tafsut,1158.3346875,1158.3346875,12.651266276041667,2.8104927267781963,0.2841188303629557,0.3237067667643229,31.40869766189186,34.034316321912506,1.1023796148673641,0.409777529040242,0.33645797816426604,Nature,1
saugeen/M/short,tafsut,393.19614955357144,393.19614955357144,12.5198974609375,0.733502913560423,0.36627462932041716,0.356612659635998,4.516542225038141,19.829174202512103,0.5953312965248667,0.37588488111794627,0.29016014964089365,Nature,1
saugeen/W/short,tafsut,912.82578125,912.82578125,14.614717102050781,1.1856862931227248,0.3992656707763672,0.39135329723358153,10.592780200070262,30.213006822393563,0.9120047338143515,0.4411573882328318,0.35978309779203216,Nature,1
solar/10T/long,tafsut,22.32610502838605,22.32610502838605,1.8578661990571776,0.8098478412640063,3.76928824374722,1.4468653848103448,4.483181396927182,4.725050796381564,1.0212440781214103,0.40154803313057535,0.3085280466811273,Energy,1
solar/10T/medium,tafsut,22.00267086927671,22.00267086927671,1.85942424933643,0.8145093454072397,3.888471208283671,1.4482926480285667,5.664139100502043,4.690700466804154,1.0408850419797029,0.4126136174172036,0.32264716343937644,Energy,1
