dataset,model,eval_metrics/MSE[mean],eval_metrics/MSE[0.5],eval_metrics/MAE[0.5],eval_metrics/MASE[0.5],eval_metrics/MAPE[0.5],eval_metrics/sMAPE[0.5],eval_metrics/MSIS,eval_metrics/RMSE[mean],eval_metrics/NRMSE[mean],eval_metrics/ND[0.5],eval_metrics/mean_weighted_sum_quantile_loss,domain,num_variates
bizitobs_application/10S/long,ForecastMate,6568609.564444444,6568609.564444444,1552.7908333333332,3.316937372918972,0.0482090293036566,0.0492763786801748,70.99908792643805,2562.92987895581,0.0988419611078242,0.0598849357593234,0.0553104428372141,Web/CloudOps,2
bizitobs_application/10S/medium,ForecastMate,4444013.653333333,4444013.653333333,1158.03125,2.491444192230356,0.0356820901234944,0.0364901903916302,37.36733553401594,2108.082933219975,0.0827782123287553,0.0454724788978836,0.0405602348735985,Web/CloudOps,2
bizitobs_application/10S/short,ForecastMate,540101.0488888889,540101.0488888889,369.9878819444445,1.11780702892126,0.0156315337287055,0.0158432352870203,7.744007264549817,734.9156746789994,0.0283427600304645,0.0142689537227676,0.0114190816741408,Web/CloudOps,2
bizitobs_l2c/5T/long,ForecastMate,49.95103174603175,49.95103174603175,4.214128844246032,0.4201120805070705,0.3312073659928043,0.5385287702343544,2.692573067450176,7.067604385223592,0.3968354201427682,0.2366170344704751,0.1855358443774892,Web/CloudOps,7
bizitobs_l2c/5T/medium,ForecastMate,53.19100765306123,53.19100765306123,4.453667091836735,0.447098570303529,0.325913797385266,0.4394530480690866,2.922757007962257,7.293216550539359,0.3837304419524781,0.2343283830415443,0.1843088391546272,Web/CloudOps,7
bizitobs_l2c/5T/short,ForecastMate,18.97806105840774,18.97806105840774,2.5490838187081475,0.2665168895241863,0.1492978624056382,0.2039453646005279,2.299294661027817,4.356381647469346,0.1496157731024754,0.0875458527515783,0.0691403925069168,Web/CloudOps,7
bizitobs_l2c/H/long,ForecastMate,75.38985615079365,75.38985615079365,4.987205093625992,0.5384132593498233,0.6017732506175247,0.6503577383500024,5.557514990131542,8.682733218911753,0.530366404922417,0.3046328810789719,0.2476359526890986,Web/CloudOps,7
bizitobs_l2c/H/medium,ForecastMate,65.80172991071429,65.80172991071429,4.498783365885417,0.4569991549351437,0.4527186809383691,0.5840262938715438,3.339118846136625,8.111826545896694,0.4911834185110209,0.2724081660638922,0.2150753843109254,Web/CloudOps,7
bizitobs_l2c/H/short,ForecastMate,55.12077985491072,55.12077985491072,4.401494586278522,0.4260634175789759,0.3607019657711331,0.5936395529299179,2.6396167698821404,7.4243369976659,0.400190778229858,0.2372518306228661,0.1846467614776084,Web/CloudOps,7
bizitobs_service/10S/long,ForecastMate,131216.82285714286,131216.82285714286,76.28117724867725,1.296400270160737,0.0735586660879629,0.0712769186478435,21.22851724456416,362.23862695348055,0.2683579553249623,0.0565115347537603,0.0525285847315504,Web/CloudOps,2
bizitobs_service/10S/medium,ForecastMate,44769.9453968254,44769.9453968254,46.3956001984127,1.0596018166372645,0.0621959867931547,0.0571985311634707,10.174896614829205,211.5890956472601,0.1592469395043853,0.0349184220267352,0.0253518718976429,Web/CloudOps,2
bizitobs_service/10S/short,ForecastMate,2168.424837962963,2168.424837962963,17.62975883039848,0.7141197807702986,0.0487983049665178,0.0390738824231783,5.427916466957902,46.56634877207964,0.0344978413381071,0.0130606895107232,0.0102662507163983,Web/CloudOps,2
car_parts/M/short,ForecastMate,1.3852081686531514,1.3852081686531514,0.4562339484968777,0.8353912164589953,0.8468654226336763,1.903585508539376,15.616896269029889,1.1769486686568584,2.822202175527293,1.0940022078165017,0.9524517947465088,Sales,1
covid_deaths/D/short,ForecastMate,533207.0997493734,533207.0997493734,110.0797579887218,32.395134015248324,0.0860291055557997,0.3595627820575656,558.4842378709687,730.2103119987921,0.2747451705474287,0.041418042700116,0.0356169743825245,Healthcare,1
electricity/15T/long,ForecastMate,311064.0727934966,311064.0727934966,56.51786455400713,0.8554107884837884,0.1210602878341273,0.1287547378707416,7.247739654119179,557.7311832715619,0.8798893394518761,0.0891638624506358,0.071673045602198,Energy,1
electricity/15T/medium,ForecastMate,259282.12397107264,259282.12397107264,51.248002555778434,0.8041393065180453,0.117749882133064,0.1268187053257224,7.0664401016009215,509.19752942357513,0.8773986266013818,0.0883054698034485,0.0714217569925732,Energy,1
electricity/15T/short,ForecastMate,126343.58908933349,126343.58908933349,47.615978926924974,0.9223486147478196,0.1497932531362685,0.1563181375485333,10.501714381886822,355.4484337978344,0.700658943979469,0.0938604825319423,0.0783787032737244,Energy,1
electricity/D/short,ForecastMate,1642102877.4007928,1642102877.4007928,4487.85793018018,1.414859760926703,0.244985670481355,0.0928476333139932,11.01987664232052,40522.86857319942,0.6659253390346974,0.07375041350531,0.0580690900615137,Energy,1
electricity/H/long,ForecastMate,9137663.010354357,9137663.010354357,282.3887533783784,1.1925033109540075,0.2907144842151803,0.1417849260787011,9.86596554877533,3022.856763122321,1.1922138062336565,0.111374040149712,0.0877503400270407,Energy,1
electricity/H/medium,ForecastMate,5808216.908412162,5808216.908412162,240.2596048880912,1.0733431370286777,0.2282556434534499,0.1202646339620885,10.315728500219196,2410.0242547352427,0.940711894716907,0.0937812421157732,0.0756033472813555,Energy,1
